account_number,name,entity_type,status,registered,domestic_or_foreign,formation_place,naics,street,city,state,zip,email
3518627,Bridgewood Estates LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Miscellaneous Financial Investment Activities (523999),624 Roxbury Rd,Southbury,CT,06488-3206,thomasmele1986@gmail.com
3518632,ferwiclodge Limited Liability Company,LLC,Active,2026-09-17,Domestic,Connecticut,Residential Property Managers (531311),30 Oak Ridge Dr,Hamden,CT,06518,info@ferwiclodge.com
3518637,"A Plus Painting & Wallpaper, LLC",LLC,Active,2026-09-17,Domestic,Connecticut,Painting and Wall Covering Contractors (238320),50 Wheeler Ln,Torrington,CT,06790-3834,beneandras72@gmail.com
3518643,IT Buddy LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Other Computer Related Services (541519),335 Main St,East Haven,CT,06512-2960,miguel.villanueva@itbud.net
3518644,TEC Sports & Media Consulting LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Marketing Consulting Services (541613),178 Hollydale Rd,Fairfield,CT,06824-2228,dfminer72@gmail.com
3518657,MyPeptideTest LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Testing Laboratories and Services (541380),106 Allen St,New Britain,CT,06053-2942,info@mypeptidetest.com
3518659,NXE TRADING LLC,LLC,Active,2026-09-17,Foreign,NEW YORK,Other Miscellaneous Nondurable Goods Merchant Wholesalers (424990),230 Tresser Blvd,Stamford,CT,06901-3521,finance@nanxiangusa.com
3518661,8 cross st LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Residential Property Managers (531311),57 old newtown road,MONROE,CT,06468,petronarealty@gmail.com
3518664,Ayuso's Services LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Couriers and Express Delivery Services (492110),30 Eastford St,Hartford,CT,06112-1603,ayuso.courier@gmail.com
3518667,ASTRA LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Residential Property Managers (531311),87 Gail Lane,South Windsor,CT,06074,eraatrend@gmail.com
3518670,LAR HOME IMPROVEMENT LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Painting and Wall Covering Contractors (238320),112 Poplar Dr,Shelton,CT,06484-2021,larhomeimprovement@gmail.com
3518671,MG Investment Group LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),2389 Main St.,Glastonbury,CT,06033,eastern@registeredagentsinc.com
3518677,"Inner Reflections, PLLC",LLC,Active,2026-09-17,Domestic,Connecticut,Other Individual and Family Services (624190),5 Myfield lane,NEW PRESTON,CT,06777,innerreflectionspllc@gmail.com
3518683,Sutton Unlimited LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Teleproduction and Other Postproduction Services (512191),4 Little River Ln,Redding,CT,06896-2018,williamjsutton8@outlook.com
3518685,NEW YORK STATE PROFESSIONAL SERVICES GROUP LLC,LLC,Active,2026-09-17,Foreign,NEW YORK,Engineering Services (541330),123 Harbor Dr,Stamford,CT,06902-7451,compliance@metrospecnyc.com
3518687,chapimexrestaurant LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Full-Service Restaurants (722511),295 Glenbrook Rd,Stamford,CT,06906-2516,chapimex2126@gmail.com
3518688,Bristol Braids and More LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Beauty Salons (812112),137 Newell Ave,Bristol,CT,06010-5934,bristolbraids@gmail.com
3518694,"B Done Improvements, LLC",LLC,Active,2026-09-17,Domestic,Connecticut,Residential Remodelers (236118),50 washburn drive,Plainville,CT,06062,bdoneimprovements@gmail.com
3518701,HE YAN TING LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Limited-Service Restaurants (722513),927 High Ridge Rd,Stamford,CT,06905-1916,jtausa8@gmail.com
3518707,Teflon Incorporated LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Casinos except Casino Hotels (713210),99 Tioga St,Torrington,CT,06790-3923,teflon@tefloninc.com
3518710,ASHFORD HOLDING LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Residential Property Managers (531311),38 WARREN DR,STURBRIDGE,MA,01518,mirandaa2021@yahoo.com
3518720,"Rian Partners, LLC",LLC,Active,2026-09-17,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),50 Turkey Meadow Rd,Trumbull,CT,06611-5053,afrim.mustafa@outlook.com
3518733,Stay-In LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Residential Remodelers (236118),22 Denlar Dr,Chester,CT,06412-1289,jeremy@studiozman.com
3518739,AutoTech Solutions LLC,LLC,Active,2026-09-17,Domestic,Connecticut,General Automotive Repair (811111),26 Fanton Rd,Danbury,CT,06811-3047,nick@autotechsolutionsllc.com
3518744,Crown Consulting LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),153 Euclid Ave,WATERBURY,CT,06710-1614,shirahirtz1@gmail.com
3518748,PJ TAX SERVICES LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Tax Preparation Services (541213),60 Church St,Yalesville,CT,06492-2340,pjtaxservicesllc@gmail.com
3518752,HaulWorks Co. LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Other Waste Collection (562119),281 Gracey Ave,Meriden,CT,06451-2202,kneysmith@haulworksco.com
3518753,Signature Nails3 INC,Stock,Active,2026-09-17,Domestic,Connecticut,Nail Salons (812113),2300 Dixwell Ave,Hamden,CT,06514-2108,fjvx6668@hotmail.com
3518880,LD Outdoor PropCo 2 LLC,LLC,Active,2026-09-17,Foreign,,,"400 CONTINENTAL BLVD., SUITE 500",EL SEGUNDO,CA,90245,CMATTHYEWS@LANDMARKDIVIDEND.COM
3518966,1011 PLYMOUTH LLC,LLC,Active,2026-09-17,Domestic,,531390,340 MATIANUCK AVE.,WINDSOR,CT,06095,WILLIECAMPBELL806@YAHOO.COM
3518970,"Altitude Cares, PC",Stock,Active,2026-09-17,Foreign,,621111,"4000 W 106th St., Suite 125, #320",Carmel,IN,46032,prabhjot@joinaltitude.com
3518974,75 FANEUIL LLC,LLC,Active,2026-09-17,Domestic,,531390,340 MATIANUCK AVE.,WINDSOR,CT,06095,WILLIECAMPBELL806@YAHOO.COM
3519001,56 FANEUIL LLC,LLC,Active,2026-09-17,Domestic,,531390,340 MATIANUCK AVE.,WINDSOR,CT,06905,WILLIECAMPBELL806@YAHOO.COM
0527728,3001 Summer Street LLC,LLC,Active,2026-09-16,Domestic,,,707 SUMMER STREET,STAMFORD,CT,06901,LEGALNOTICES@ASHFORTH.COM
3393727,Connecticut Long Island Initiative Ltd.,Non-Stock,Active,2026-09-16,Domestic,,,20 Virginia Drive,Easton,CT,06612,goldcoasthouses@gmail.com
3506879,Tompkins Restaurant Consulting LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Full-Service Restaurants (722511),43 Homestead Ln,Brookfield,CT,06804-2663,sean.tompkins@gmail.com
3510066,Fundgate LLC,LLC,Active,2026-09-16,Foreign,NEW YORK,"International, Secondary Market, and All Other Nondepository Credit Intermediation (522299)",1202 Avenue U,Brooklyn,NY,11229,admin@fundgatellc.com
3511125,Winn Financial LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Portfolio Management and Investment Advice (523940),36 Stanley Dr,Glastonbury,CT,06033-2620,awinn@winnfinancial.onmicrosoft.com
3513266,Spectrum Exteriors Inc,Stock,Active,2026-09-16,Foreign,NEW YORK,Roofing Contractors (238160),118 Harvest Ln,Levittown,NY,11756-2739,spectrumexteriorsinc@gmail.com
3514551,Croyance New Century Renovations LLC,LLC,Active,2026-09-16,Foreign,NEW YORK,Residential Remodelers (236118),1575 Thieriot Ave,Bronx,NY,10460-3463,croyancerenovation@gmail.com
3516516,"ALSA Consulting, LLC",LLC,Active,2026-09-16,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),39 Brushy Ridge Road,New Canaan,CT,06840-4205,stc.jstein@gmail.com
3516652,The Bestie Nails CT LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Nail Salons (812113),25 Van Zant St,Norwalk,CT,06855-1713,thebestiect@gmail.com
3516679,Horton Seller Inc,Stock,Active,2026-09-16,Foreign,DELAWARE,Electrical Contractors and Other Wiring Installation Contractors (238210),290 Gracey Road,Canton,CT,06019,horton44@comcast.net
3516829,MT Group LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Snack and Nonalcoholic Beverage Bars (722515),2392 Boston Post Rd,Guilford,CT,06437-2310,melinatawakuli@gmail.com
3516992,"Ox Pasture, LLC",LLC,Active,2026-09-16,Domestic,Connecticut,Lessors of Other Real Estate Property (531190),17 Harbor Ave,Madison,CT,06443-2824,jtambo@gmail.com
3516996,D&K CONSTRUCTION LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Residential Remodelers (236118),914 Winchester Ave,New Haven,CT,06511-1142,diegokaikiat86@gmail.com
3517179,Kara's Baby Gear Detailing LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Carpet and Upholstery Cleaning Services (561740),141 George St,Bristol,CT,06010-6874,registrationhelp01@outlook.com
3517184,Orca Cap Lending LLC,LLC,Active,2026-09-16,Domestic,Connecticut,"International, Secondary Market, and All Other Nondepository Credit Intermediation (522299)",2389 Main St,Glastonbury,CT,06033,info@point26cap.com
3517185,Vex Funding LLC,LLC,Active,2026-09-16,Domestic,Connecticut,"International, Secondary Market, and All Other Nondepository Credit Intermediation (522299)",2389 Main St,Glastonbury,CT,06033,info@point26cap.com
3517189,Point26 Lending LLC,LLC,Active,2026-09-16,Domestic,Connecticut,"International, Secondary Market, and All Other Nondepository Credit Intermediation (522299)",2389 Main St,Glastonbury,CT,06033,info@point26cap.com
3517193,Shogun Lending LLC,LLC,Active,2026-09-16,Domestic,Connecticut,"International, Secondary Market, and All Other Nondepository Credit Intermediation (522299)",2389 Main St,Glastonbury,CT,06033,info@point26cap.com
3517196,Tackle Vault Archive LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Web Search Portals and All Other Information Services (519290),79 Franklin St,Danielson,CT,06239-3505,projecttacklevault@gmail.com
3517197,The Spot Supply NY LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Clothing and Clothing Accessories Retailers (458110),134 Allentown Rd,Bristol,CT,06010,thespotsupplyny@gmail.com
3517199,Venus Dream Nails & Spa LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Nail Salons (812113),2126 Silas Deane Hwy,Rocky Hill,CT,06067-2313,info@venusdreamnails.com
3517202,Black Musk Society LLC,LLC,Active,2026-09-16,Domestic,Connecticut,All Other Miscellaneous Retailers (459999),134 Queen St,Bristol,CT,06010-5804,registrationhelp01@outlook.com
3517213,Hell Bent Mechanical LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Commercial and Industrial Machinery and Equipment except Automotive and Electronic Repair and Maintenance (811310),162 Wall St,Hebron,CT,06248,hellbentmechanicalllc@gmail.com
3517221,S&C Transportation LLC,LLC,Active,2026-09-16,Domestic,Connecticut,"Specialized Freight except Used Goods Trucking, Local (484220)",465 Sawmill Rd,West Haven,CT,06516-4048,sctransportationllc71@gmail.com
3517222,"STONEHAM MOTOR CO., INC.",Stock,Active,2026-09-16,Foreign,MASSACHUSETTS,New Car Dealers (441110),2389 Main St,Glastonbury,CT,06033-4617,eastern@registeredagentsinc.com
3517223,Stratum Data Insights LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Other Scientific and Technical Consulting Services (541690),32 Caldwell Ter,Danbury,CT,06810-5193,sweta.morijawala@outlook.com
3517233,TRINITY FROZEN FOODS LLC,LLC,Active,2026-09-16,Foreign,NORTH CAROLINA,"Frozen Fruit, Juice, and Vegetable Manufacturing (311411)",6064 Deep Branch Rd,Pembroke,NC,28372-8734,judi@trinityfrozenfoods.com
3517235,Bradford Transport LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Couriers and Express Delivery Services (492110),557 Prospect Ave. Suite 102,West Hartford,CT,06105,bradfordcarriersllc@gmail.com
3517238,Krymps LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Clothing and Clothing Accessories Retailers (458110),183 BAHRE CORNER RD,Canton,CT,06019,lynne@krymps.com
3517240,Hiatt landscaping LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Landscaping Services (561730),557 Prospect Ave. Suite 102,West Hartford,CT,06105,jodyhiatt68@yahoo.com
3517243,Apex Velocity Holdings LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Office Supplies and Stationery Retailers (459410),557 Prospect Ave. Suite 102,West Hartford,CT,06105,eugeneus24@gmail.com
3517252,160 COOKE LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),160 Cooke St,Waterbury,CT,06710-2325,psppainting@hotmail.com
3517253,Shaw's Cove Medical LLC,LLC,Active,2026-09-16,Foreign,TEXAS,Other Activities Related to Real Estate (531390),1441 Brickell Ave Ste 1009,Miami,FL,33131-3427,alex@premiercfs.com
3517256,CTSOA Inc,Non-Stock,Active,2026-09-16,Domestic,Connecticut,Professional Organizations (813920),,,,,danmarquesct@gmail.com
3517261,Satori Lux Integrative Psychotherapy PLLC,LLC,Active,2026-09-16,Domestic,Connecticut,Other Individual and Family Services (624190),605 Green Hill Road,MADISON,CT,06443-2482,chelsea@satorilux.com
3517265,American Floorworks LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Flooring Contractors (238330),135 Knapps Hwy,Fairfield,CT,06825-3737,floorworks11@yahoo.com
3517279,Weathervane Hill Enterprises LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Miscellaneous Financial Investment Activities (523999),18 Weathervane Hl,Durham,CT,06422-1723,latorre0516@gmail.com
3517282,mem�rias em papel LLC,LLC,Active,2026-09-16,Domestic,Connecticut,"Hobby, Toy, and Game Retailers (459120)",31 Sunset Ave,Old Saybrook,CT,06475-1434,mila@memoriasempapel.com
3517290,"Mannenberg Advisors, LLC",LLC,Active,2026-09-16,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),939 Hillside Road,Fairfield,CT,06824,hshiever@gmail.com
3517291,282 MADISON TERRACE LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),3 Kay Ln,Newtown,CT,06470-2619,aalocksmiths@sbcglobal.net
3517292,340 Collective LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Lessors of Other Real Estate Property (531190),1019 Main St,Bridgeport,CT,06604,change@340collective.biz
3517296,PLUMBERELLA DRAINS AND HOME SERVICES LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Other Services to Buildings and Dwellings (561790),29 Talmadge Hill Road,Prospect,CT,06712-1724,plumberelladrains@gmail.com
3517302,157 Back Lane LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Other Activities Related to Real Estate (531390),1276 President St,Brooklyn,NY,11213-4238,affordablebrooklyn@gmail.com
3517303,Girard CCM LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),500 Boulevard of the Americas,LAKEWOOD,NJ,08701,filings@axialpartners.com
3517308,Unfettered International Inc.,Non-Stock,Active,2026-09-16,Domestic,Connecticut,Human Rights Organizations (813311),,,,,nilweiser@yahoo.com
3517317,Project430 LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Cut and Sew Apparel Manufacturing except Contractors (315250),70 E Main St,Stratford,CT,06614,project430usa@gmail.com
3517320,495-497 GARFIELD AVENUE LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),3 Kay Ln,Newtown,CT,06470-2619,aalocksmiths@sbcglobal.net
3517321,Gray CCM LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),500 Boulevard of the Americas,LAKEWOOD,NJ,08701,filings@axialpartners.com
3517324,341 BURRITT AVENUE LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),3 Kay Ln,Newtown,CT,06470-2619,aalocksmiths@sbcglobal.net
3517339,"SEVEN STARS RESTAURANT, LLC",LLC,Active,2026-09-16,Domestic,Connecticut,Full-Service Restaurants (722511),10 Laura Blvd,Norwich,CT,06360-6429,chiragpatel1713@gmail.com
3517342,SHINING STAR ENTERTAINMENT LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Fine Arts Schools (611610),7 cobblestone rd,Plantsville,CT,06479,ashleymhayden@gmail.com
3517343,Lola's Imagination LLC,LLC,Active,2026-09-16,Domestic,Connecticut,All Other General Merchandise Retailers (455219),122 Saner Road,Marlborough,CT,06447,lolasimagination26@gmail.com
3517345,AMEE CAFE LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Full-Service Restaurants (722511),83 MURTHAS WAY,GRANBY,CT,06035,estradaamy9@gmail.com
3517349,Bender Property Solutions LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),10 Lily Pond Ct,Griswold,CT,06351,benderpropertysolutions@gmail.com
3517350,15-21 Locust LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Lessors of Nonresidential Buildings except Miniwarehouses (531120),26 Snake Hollow Road,Bridgehampton,NY,11932,chris@ecantiques.com
3517351,AZURA CT STORAGE 1400 LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Other Activities Related to Real Estate (531390),34 CONNECTICUT BOULEVARD,EAST HARTFORD,CT,06108,daniel@karakosuits.com
3517356,"415 BEACH LANE, LLC",LLC,Active,2026-09-16,Domestic,,531110,54 GREENFIELD ROAD,MILFORD,CT,06460,mmotley266@gmail.com
3517365,Collective Visionz LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Clothing and Clothing Accessories Retailers (458110),98 Meadowbrook Dr,Manchester,CT,06042-8513,curtley100@yahoo.com
3517367,K�S CRAZY DEALS & STEALS Limited Liability Company,LLC,Active,2026-09-16,Domestic,Connecticut,Department Stores (455110),450 Main St,Winsted,CT,06098-1507,jkaybucks@gmail.com
3517370,2739 SW 42ND LANE LLC,LLC,Dissolved,2026-09-16,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),3 Kay Ln,Newtown,CT,06470-2619,aalocksmiths@sbcglobal.net
3517374,"NOT YOUR DAY, LLC",LLC,Active,2026-09-16,Domestic,,531110,54 GREENFIELD ROAD,MILFORD,CT,06460,mmotley266@gmail.com
3517375,Yu Property Waterbury LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),109 Hotchkiss St,Waterbury,CT,06704-2602,taxacct8283@yahoo.com
3517378,"Kings Highway, LLC",LLC,Active,2026-09-16,Domestic,Connecticut,Land Subdivision (237210),68 Bleeker Cir,North Haven,CT,06473-3289,joeminerict@gmail.com
3517382,MF Tech Services LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Electronic and Precision Equipment Repair and Maintenance (811210),409 Bethmour Rd,Bethany,CT,06524-3358,mftechservice26@gmail.com
3517385,PERFECT FLOORING SOLUTION LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Flooring Contractors (238330),39 Gridley St,Bristol,CT,06010-6207,zamoraf1982@gmail.com
3517386,Butler Enterprise Real Estate Holdings LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Offices of Other Holding Companies (551112),78 Memorial Drive,Willimantic,CT,06226,info@butlerassetgroup.com
3517389,"Laura L. Smith LCSW-CAC, PLLC",LLC,Active,2026-09-16,Domestic,Connecticut,Offices of Mental Health Practitioners except Physicians (621330),278 Main Street,West Haven,CT,06516,lauralesliesmith@comcast.net
3517395,"Risk Program Administrators, LLC",LLC,Active,2026-09-16,Foreign,,524210,2850 GOLF ROAD,ROLLING MEADOWS,IL,60008,Linda_SmithRoti@ajg.com
3517396,ESVapes LLC,LLC,Active,2026-09-16,Domestic,Connecticut,Tobacco Product and Electronic Cigarette Merchant Wholesalers (424940),48 Chestnut Hill Sq,Groton,CT,06340-6009,contact@esvapes.com
3517398,"MEDICAL GROUP INSURANCE SERVICES, INC.",Stock,Active,2026-09-16,Foreign,UTAH,Insurance Agencies and Brokerages (524210),95 S State St,Salt Lake City,UT,84111-1630,sosfilings@3hcg.com
3517400,RDL Development llc,LLC,Active,2026-09-16,Domestic,Connecticut,Software Publishers (513210),412 Second Hill Lane,Stratford,CT,06614,robertlycoudes@gmail.com
3517404,BUCKLEY BUILDING INC.,Stock,Active,2026-09-16,Domestic,Connecticut,Business Associations (813910),,,,,weidongbuilding@gmail.com
